HEADER: 9,"EventID","TrackID","Particle","FinalKineticEnergy","FinalPosX","FinalPosY","FinalPosZ","FinalDirTheta","FinalDirPhi"
3066,1,"gamma",0.737035,2.53176,2.38733,36,19.2783,85.7489
3068,4,"e-",0.750312,-1.47692,3.93081,36,29.4331,-76.9924
3068,5,"gamma",0.0847407,-1.48666,3.91847,36,41.2048,-110.239
3086,1,"gamma",0.520155,3.24139,-0.961656,36,17.0544,-29.7667
3087,1,"gamma",0.850565,7.99897,6.52685,36,45.6618,43.4687
3088,1,"gamma",1,0,0,36,0,0
3097,1,"gamma",1,0,0,36,0,0
3101,1,"gamma",1,0,0,36,0,0
3112,1,"gamma",1,0,0,36,0,0
3114,1,"gamma",0.971787,-3.88498,-0.122593,36,10.1962,-178.193
3115,1,"gamma",1,0,0,36,0,0
3123,1,"gamma",1,0,0,36,0,0
3140,1,"gamma",1,0,0,36,0,0
3141,1,"gamma",1,0,0,36,0,0
3154,1,"gamma",1,-0.122172,0.130382,36,0.930274,133.138
3175,1,"gamma",1,0,0,36,0,0
3176,1,"gamma",1,0,0,36,0,0
3199,1,"gamma",0.823519,-5.85016,-8.01966,36,26.0791,-126.11
3205,1,"gamma",0.956805,-0.107267,1.91339,36,12.7271,93.2087
3206,1,"gamma",0.964748,5.72087,-0.654646,36,13.9902,-6.52802
3210,1,"gamma",0.958742,-7.53356,-1.91236,36,13.6463,-165.757
3233,1,"gamma",1,0,0,36,0,0
3253,1,"gamma",0.412257,-5.26264,11.1268,36,46.4471,-152.304
3261,1,"gamma",1,0,0,36,0,0
3266,1,"gamma",1,0,0,36,0,0
3268,1,"gamma",1,0,0,36,0,0
3275,1,"gamma",0.79611,0.501901,-2.76036,36,30.3195,-79.6948
3278,1,"gamma",0.700375,-9.6929,6.94653,36,38.4155,144.372
3280,1,"gamma",1,0,0,36,0,0
3296,1,"gamma",1,0,0,36,0,0
3297,1,"gamma",1,0,0,36,0,0
3320,1,"gamma",1,0,0,36,0,0
3324,1,"gamma",1,0,0,36,0,0
3338,1,"gamma",1,0,0,36,0,0
3344,1,"gamma",0.779935,2.83626,2.77175,36,31.7981,45.1497
3349,1,"gamma",0.809939,-7.78581,8.26033,36,22.3317,133.306
3359,1,"gamma",1,0,0,36,0,0
3365,1,"gamma",0.922268,1.08711,-3.20558,36,16.875,-71.2666
3371,1,"gamma",0.538065,1.60854,0.519797,36,55.9228,17.9082
3374,1,"gamma",1,0,0,36,0,0
3377,1,"gamma",0.572117,-1.28806,-0.113374,36,41.6936,-174.97
3391,1,"gamma",1,0,0,36,0,0
3402,1,"gamma",1,0,0,36,0,0
3417,1,"gamma",1,0,0,36,0,0
3419,1,"gamma",0.803594,-2.88171,1.09452,36,28.054,159.202
3428,1,"gamma",0.97493,5.24364,2.96929,36,12.047,29.5213
3430,1,"gamma",1,0,0,36,0,0
3432,1,"gamma",1,-1.78333,-1.40381,36,8.28797,-141.791
3448,1,"gamma",0.95071,1.08785,-3.64013,36,18.7593,-75.1247
3463,1,"gamma",0.888534,-0.0667724,1.49275,36,22.5809,45.3312
3465,1,"gamma",0.876493,-8.34825,-4.62633,36,24.8665,-147.266
3471,1,"gamma",1,0,0,36,0,0
3479,1,"gamma",0.647486,-0.972842,-0.988543,36,45.8067,-134.541
3489,1,"gamma",1,0,0,36,0,0
3501,1,"gamma",1,0,0,36,0,0
3530,1,"gamma",0.680673,4.3084,6.48618,36,44.6013,43.0217
3538,1,"gamma",1,0,0,36,0,0
3540,1,"gamma",1,0,0,36,0,0
3553,1,"gamma",1,0,0,36,0,0
3559,1,"gamma",1,0,0,36,0,0
3561,1,"gamma",1,0,0,36,0,0
3571,1,"gamma",1,0,0,36,0,0
3590,1,"gamma",1,0,0,36,0,0
3591,1,"gamma",1,0,0,36,0,0
3621,1,"gamma",0.537258,-20.6611,-12.3097,36,59.6487,-149.214
3630,1,"gamma",1,0.256441,-0.293675,36,0.710017,-48.872
